         171           0         236         220
         172           0         244         184
         173           0         224         203
         174           0         211         181
         175           0         228         229
         176           0         214         223
         177           0         218         203
         178           0         218         178
         179           0         206         213
         180           0         222         205
         181           0         222         215
         182           0         221         231
         183           0         253         201
         184           0         279         186
         185           0         207         195
         186           0         215         211
         187           0         248         205
         188           0         216         193
         189           0         219         206
         190           0         250         204
         191           0         219         197
         192           0         236         176
         193           0         234         217
         194           0         215         178
         195           0         229         189
         196           0         225         208
         197           0         206         177
         198           0         210         204
         199           0         237         223
         200           0         232         217
         201           0         242         180
         202           0         228         200
         203           0         235         192
         204           0         234         204
         205           0         234         199
         206           0         212         202
         207           0         224         242
         208           0         243         202
         209           0         196         177
         210           0         238         195
         211           0         237         211
         212           0         228         216
         213           0         234         206
         214           0         231         213
         215           0         247         172
         216           0         206         237
         217           0         228         224
         218           0         210         207
         219           0         221         210
         220           0         241         197
         221           0         218         211
         222           0         240         178
         223           0         202         211
         224           0         237         215
         225           0         219         213
         226           0         235         194
         227           0         225         234
         228           0         207         198
         229           0         246         191
         230           0         249         197
         231           0         237         193
         232           0         231         195
         233           0         216         188
         234           0         193         173
         235           0         252         201
         236           0         239         203
         237           0         234         219
         238           0         235         185
         239           0         230         182
         240           0         207         217
         241           0         220         192
         242           0         212         212
         243           0         257         236
         244           0         260         205
         245           0         227         187
         246           0         257         213
         247           0         230         203
         248           0         238         219
         249           0         228         178
         250           0         227         196
         251           0         240         200
         252           0         251         199
         253           0         212         207
         254           0         252         212
         255           0         238         192
         256           0         222         224
         257           0         230         221
         258           0         226         208
         259           0         229         198
         260           0         234         199
         261           0         205         173
         262           0         218         221
         263           0         206         206
         264           0         220         221
         265           0         223         195
         266           0         214         200
         267           0         202         198
         268           0         225         203
         269           0         245         212
         270           0         228         187
         271           0         225         207
         272           0         215         198
         273           0         230         210
         274           0         221         213
         275           0         216         209
         276           0         243         187
         277           0         230         193
         278           0         227         185
         279           0         240         219
         280           0         226         204
         281           0         231         188
         282           0         216         195
         283           0         231         200
         284           0         232         185
         285           0         235         197
         286           0         209         220
         287           0         226         221
         288           0         237         191
         289           0         226         188
         290           0         229         209
         291           0         225         221
         292           0         224         208
         293           0         241         240
         294           0         228         219
         295           0         222         186
         296           0         217         191
         297           0         241         210
         298           0         226         187
         299           0         237         202
         300           0         226         188
         301           0         239         219
         302           0         212         192
         303           0         209         212
         304           0         261         194
         305           0         248         181
         306           0         233         220
         307           0         207         216
         308           0         250         240
         309           0         211         196
         310           0         241         211
         311           0         233         182
         312           0         225         207
         313           0         236         170
         314           0         251         179
         315           0         202         202
         316           0         223         215
         317           0         226         199
         318           0         226         217
         319           0         235         230
         320           0         194         189
         321           0         245         221
         322           0         219         207
         323           0         231         206
         324           0         240         210
         325           0         227         206
         326           0         215         192
         327           0         258         184
         328           0         253         196
         329           0         210         213
         330           0         255         199
         331           0         218         223
         332           0         247         176
         333           0         234         216
         334           0         220         215
         335           0         239         230
         336           0         216         210
         337           0         210         204
         338           0         245         216
         339           0         215         213
         340           0         227         209
         341           0         218         204
         342           0         234         206
         343           0         234         180
         344           0         234         202
         345           0         235         221
         346           0         220         218
         347           0         237         217
         348           0         237         202
         349           0         228         165
         350           0         241         192
         351           0         247         194
         352           0         212         229
         353           0         233         192
         354           0         235         229
         355           0         231         219
         356           0         222         197
         357           0         211         205
         358           0         226         197
         359           0         244         181
         360           0         252         210
         361           0         248         214
         362           0         213         187
         363           0         218         228
         364           0         220         202
         365           0         242         221
         366           0         239         233
         367           0         226         215
         368           0         233         211
         369           0         229         194
         370           0         215         183
         371           0         253         180
         372           0         224         216
         373           0         249         207
         374           0         227         214
         375           0         251         184
         376           0         207         214
         377           0         226         187
         378           0         218         212
         379           0         229         225
         380           0         231         185
         381           0         234         217
         382           0         221         216
         383           0         229         202
         384           0         210         192
         385           0         245         211
         386           0         196         201
         387           0         215         178
         388           0         226         199
         389           0         234         218
         390           0         237         197
         391           0         227         206
         392           0         221         191
         393           0         231         213
         394           0         206         195
         395           0         235         200
         396           0         235         182
         397           0         212         216
         398           0         247         178
         399           0         224         200
         400           0         250         207
         401           0         237         200
         402           0         209         223
         403           0         245         194
         404           0         204         208
         405           0         260         202
         406           0         199         203
         407           0         238         211
         408           0         224         186
         409           0         222         205
         410           0         233         207
         411           0         208         219
         412           0         247         183
         413           0         230         191
         414           0         208         204
         415           0         221         202
         416           0         249         194
         417           0         237         184
         418           0         239         225
         419           0         221         184
         420           0         220         181
         421           0         220         229
         422           0         250         202
         423           0         217         211
         424           0         222         193
         425           0         229         237
         426           0         254         178
         427           0         246         209
         428           0         192         180
         429           0         254         195
         430           0         251         203
         431           0         256         190
         432           0         231         210
         433           0         230         207
         434           0         217         208
         435           0         253         180
         436           0         219         208
         437           0         256         218
         438           0         229         187
         439           0         213         204
         440           0         204         222
         441           0         263         218
         442           0         241         187
         443           0         236         200
         444           0         234         210
         445           0         237         215
         446           0         211         206
         447           0         231         199
         448           0         237         197
         449           0         227         224
         450           0         214         183
         451           0         229         191
         452           0         238         218
         453           0         235         200
         454           0         240         193
         455           0         239         222
         456           0         233         206
         457           0         208         216
         458           0         240         220
         459           0         230         191
         460           0         260         206
         461           0         249         219
         462           0         233         219
         463           0         221         195
         464           0         250         204
         465           0         225         240
         466           0         236         208
         467           0         237         210
         468           0         219         223
         469           0         235         214
         470           0         241         198
         471           0         227         214
         472           0         202         211
         473           0         236         222
         474           0         231         235
         475           0         237         203
         476           0         235         178
         477           0         198         208
         478           0         215         225
         479           0         219         186
         480           0         235         200
         481           0         236         210
         482           0         220         218
         483           0         250         169
         484           0         239         182
         485           0         251         200
         486           0         193         212
         487           0         230         200
         488           0         233         210
         489           0         235         183
         490           0         229         178
         491           0         234         182
         492           0         232         193
         493           0         212         215
         494           0         210         210
         495           0         217         214
         496           0         215         213
         497           0         217         202
         498           0         245         200
         499           0         221         183
         500           0         219         184
         501           0         207         211
         502           0         203         177
         503           0         231         209
         504           0         204         190
         505           0         220         208
         506           0         196         208
         507           0         222         216
         508           0         240         220
         509           0         215         195
         510           0         226         206
         511           0         234         206
         512           0         259         217
         513           0         215         220
         514           0         240         224
         515           0         215         183
         516           0         218         212
         517           0         220         187
         521           0         229         188
         522           0         218         208
         523           0         218         210
         524           0         238         168
         525           0         208         202
         526           0         224         233
         527           0         222         188
         528           0         210         211
         529           0         218         199
         530           0         213         191
         531           0         238         196
         532           0         231         186
         533           0         243         215
         534           0         206         205
         535           0         251         189
         536           0         223         185
         537           0         214         202
         538           0         212         226
         539           0         214         208
         540           0         219         189
         541           0         207         208
         542           0         233         220
         543           0         246         195
         544           0         224         214
         545           0         232         206
         546           0         226         199
         547           0         227         220
         548           0         220         221
         549           0         248         190
         550           0         219         194
         551           0         220         168
         552           0         227         210
         553           0         222         204
         554           0         211         188
         555           0         226         224
         556           0         236         200
         557           0         205         213
         558           0         268         222
         559           0         234         181
         560           0         194         197
         561           0         242         220
         562           0         204         237
         563           0         233         217
         564           0         258         224
         565           0         238         190
         566           0         236         188
         567           0         213         197
         568           0         207         203
         569           0         208         205
         570           0         231         201
         571           0         224         209
         572           0         223         187
         573           0         226         184
         574           0         220         193
         575           0         231         208
         576           0         239         207
         577           0         203         206
         578           0         200         216
         579           0         221         177
         580           0         239         200
         581           0         268         202
         582           0         230         191
         583           0         237         243
         584           0         246         198
         585           0         229         232
         586           0         230         222
         587           0         238         225
         588           0         241         197
         589           0         271         217
         590           0         230         230
         591           0         258         200
         592           0         229         199
         593           0         231         202
         594           0         252         236
         595           0         232         201
         596           0         253         192
         597           0         239         194
         598           0         216         216
         599           0         243         207
         600           0         229         212
         601           0         232         203
         602           0         236         208
         603           0         255         209
         604           0         242         211
         605           0         281         197
         606           0         235         220
         607           0         225         203
         608           0         257         236
         609           0         244         187
         610           0         234         189
         611           0         226         232
         612           0         241         205
         613           0         246         212
         614           0         208         240
         615           0         214         211
         616           0         256         211
         617           0         244         233
         618           0         247         195
         619           0         202         221
         620           0         230         230
         621           0         237         208
         622           0         249         227
         623           0         228         217
         624           0         238         211
         625           0         264         201
         626           0         224         229
         627           0         231         203
         628           0         238         195
         629           0         237         210
         630           0         266         242
         631           0         218         225
         632           0         254         251
         633           0         260         186
         634           0         208         230
         635           0         215         205
         636           0         219         228
         637           0         228         204
         638           0         211         217
         639           0         240         201
         640           0         278         208
         641           0         239         218
         642           0         211         213
         643           0         255         207
         644           0         248         213
         645           0         266         222
         646           0         245         208
         647           0         245         233
         648           0         238         231
         649           0         246         210
         650           0         240         218
         651           0         231         221
         652           0         271         227
         653           0         198         205
         654           0         270         249
         655           0         237         215
         656           0         247         225
         657           0         211         198
         658           0         225         214
         659           0         215         228
         660           0         242         204
         661           0         262         205
         662           0         257         210
         663           0         221         201
         664           0         243         204
         665           0         235         206
         666           0         252         244
         667           0         229         216
         668           0         243         213
         669           0         263         225
         670           0         240         190
         671           0         208         198
         672           0         246         207
         673           0         230         202
         674           0         229         215
         675           0         250         227
         676           0         243         204
         677           0         241         228
         678           0         254         202
         679           0         234         237
         680           0         223         247
         681           0         239         209
         682           0         219         204
         683           0         226         231
         684           0         240         229
         685           0         224         193
         686           0         255         212
         687           0         245         235
         688           0         216         236
         689           0         217         206
         690           0         227         190
         691           0         234         252
         692           0         258         200
         693           0         227         205
         694           0         249         236
         695           0         252         199
         696           0         242         220
         697           0         268         208
         698           0         230         217
         699           0         239         202
         700           0         246         223
         701           0         210         212
         702           0         251         217
         703           0         242         222
         704           0         200         204
         705           0         221         218
         706           0         239         194
         707           0         237         218
         708           0         247         207
         709           0         236         225
         710           0         230         220
         711           0         208         192
         712           0         225         221
         713           0         246         234
         714           0         241         198
         715           0         235         202
         716           0         236         207
         717           0         242         240
         718           0         238         222
         719           0         219         211
         720           0         246         195
         721           0         214         188
         722           0         225         242
         723           0         242         219
         724           0         261         228
         725           0         225         218
         726           0         252         210
         727           0         226         209
         728           0         233         208
         729           0         225         218
         730           0         253         193
         731           0         244         223
         732           0         256         194
         733           0         251         214
         734           0         241         203
         735           0         265         211
         736           0         238         211
         737           0         251         219
         738           0         209         184
         739           0         225         195
         740           0         241         230
         741           0         262         209
         742           0         252         208
         743           0         236         193
         744           0         225         223
         745           0         271         240
         746           0         221         213
         747           0         233         218
         748           0         222         218
         749           0         222         221
         750           0         237         218
         751           0         263         234
         752           0         253         222
         753           0         250         199
         754           0         243         222
         755           0         232         254
         756           0         218         228
         757           0         255         221
         758           0         256         223
         759           0         217         227
         760           0         236         222
         761           0         238         234
         762           0         217         247
         763           0         260         217
         764           0         243         218
         765           0         244         212
         766           0         245         202
         767           0         232         228
         768           0         241         213
         769           0         235         216
         770           0         231         222
         771           0         231         232
         772           0         248         229
         773           0         256         227
         774           0         257         222
         775           0         250         245
         776           0         251         215
         777           0         228         221
         778           0         254         211
         779           0         236         223
         780           0         244         208
         781           0         248         220
         782           0         229         238
         783           0         227         208
         784           0         240         223
         785           0         242         207
         786           0         251         195
         787           0         234         185
         788           0         252         225
         789           0         264         212
         790           0         242         210
         791           0         250         228
         792           0         222         230
         793           0         256         212
         794           0         249         221
         795           0         223         236
         796           0         240         212
         797           0         267         239
         798           0         208         213
         799           0         246         214
         800           0         234         220
         801           0         239         209
         802           0         220         208
         803           0         232         238
         804           0         215         212
         805           0         253         198
         806           0         246         217
         807           0         256         226
         808           0         252         201
         809           0         252         225
         810           0         252         203
         811           0         255         235
         812           0         223         215
         813           0         239         226
         814           0         253         222
         815           0         240         213
         816           0         262         218
         817           0         240         223
         818           0         245         198
         819           0         215         224
         820           0         224         226
         821           0         230         223
         822           0         225         234
         823           0         215         240
         824           0         258         223
         825           0         260         220
         826           0         246         194
         827           0         248         214
         828           0         233         221
         829           0         238         234
         830           0         219         201
         831           0         252         223
         832           0         250         236
         833           0         230         239
         834           0         238         213
         835           0         264         229
         836           0         257         241
         837           0         261         211
         838           0         235         216
         839           0         270         222
         840           0         244         237
         841           0         260         219
         842           0         220         213
         843           0         246         230
         844           0         251         212
         845           0         291         184
         846           0         246         214
         847           0         224         236
         848           0         250         184
         849           0         256         220
         850           0         245         223
         851           0         258         206
         852           0         233         243
         853           0         234         210
         854           0         245         222
         855           0         259         209
         856           0         244         221
         857           0         262         242
         858           0         227         221
         859           0         247         200
         860           0         266         209
         861           0         262         205
         862           0         267         228
         863           0         251         215
         864           0         234         223
         865           0         267         223
         866           0         247         223
         867           0         230         212
         868           0         247         223
         869           0         248         224
         870           0         262         195
         871           0         243         230
         872           0         256         226
         873           0         229         204
         874           0         250         229
         875           0         238         234
         876           0         248         225
         877           0         227         221
         878           0         250         209
         879           0         249         198
         880           0         255         213
         881           0         248         223
         882           0         235         220
         883           0         247         192
         884           0         267         213
         885           0         232         228
         886           0         247         202
         887           0         241         220
         888           0         240         234
         889           0         243         212
         890           0         275         212
         891           0         246         204
         892           0         224         215
         893           0         257         213
         894           0         247         186
         895           0         250         206
         896           0         240         237
         897           0         240         198
         898           0         243         249
         899           0         240         211
         900           0         260         240
         901           0         244         223
         902           0         229         234
         903           0         233         231
         904           0         267         223
         905           0         259         234
         906           0         256         255
         907           0         266         246
         908           0         263         231
         909           0         247         219
         910           0         256         211
         911           0         250         226
         912           0         238         207
         913           0         258         220
         914           0         244         224
         915           0         233         222
         916           0         274         214
         917           0         265         223
         918           0         217         217
         919           0         248         217
         920           0         285         229
         921           0         243         231
         922           0         233         225
         923           0         260         240
         924           0         239         222
         925           0         252         201
         926           0         263         226
         927           0         249         220
         928           0         240         221
         929           0         268         206
         930           0         245         212
         931           0         259         240
         932           0         280         205
         933           0         268         227
         934           0         265         236
         935           0         249         236
         936           0         248         234
         937           0         270         240
         938           0         294         221
         939           0         280         190
         940           0         252         224
         941           0         255         224
         942           0         271         232
         943           0         281         230
         944           0         245         228
         945           0         247         215
         946           0         245         226
         947           0         281         215
         948           0         256         236
         949           0         252         213
         950           0         259         216
         951           0         297         207
         952           0         219         197
         953           0         248         232
         954           0         293         213
         955           0         242         207
         956           0         244         202
         957           0         255         250
         958           0         245         226
         959           0         274         242
         960           0         291         244
         961           0         236         219
         962           0         260         272
         963           0         258         201
         964           0         244         204
         965           0         280         241
         966           0         263         226
         967           0         218         232
         968           0         243         221
         969           0         204         247
         970           0         264         238
         971           0         234         224
         972           0         237         224
         973           0         274         243
         974           0         264         222
         975           0         275         223
         976           0         234         227
         977           0         220         215
         978           0         258         229
         979           0         245         256
         980           0         236         225
         981           0         255         223
         982           0         245         238
         983           0         272         222
         984           0         252         251
         985           0         250         222
         986           0         240         238
         987           0         244         215
         988           0         249         238
         989           0         258         245
         990           0         243         226
         991           0         253         238
         992           0         232         237
         993           0         247         232
         994           0         238         225
         995           0         270         199
         996           0         252         235
         997           0         250         226
         998           0         262         211
         999           0         238         232
        1000           0         243         210
        1001           0         269         225
        1002           0         235         208
        1003           0         257         222
        1004           0         238         207
        1005           0         258         232
        1006           0         246         210
        1007           0         258         214
        1008           0         248         221
        1009           0         232         233
        1010           0         253         218
        1011           0         236         236
        1012           0         235         219
        1013           0         257         231
        1014           0         259         230
        1015           0         239         223
        1016           0         256         220
        1017           0         271         214
        1018           0         290         211
        1019           0         267         223
        1020           0         231         222
        1021           0         264         232
        1022           0         228         214
        1023           0         239         218
        1024           0         270         202
        1025           0         235         234
        1026           0         276         218
        1027           0         245         219
        1028           0         272         217
        1029           0         268         211
        1030           0         253         238
        1031           0         232         224
        1032           0         259         237
        1033           0         231         207
        1037           0         246         232
        1038           0         239         199
        1039           0         254         187
        1040           0         232         216
        1041           0         224         233
        1042           0         231         237
        1043           0         223         203
        1044           0         250         229
        1045           0         263         224
        1046           0         257         246
        1047           0         266         215
        1048           0         250         216
        1049           0         259         227
        1050           0         247         232
        1051           0         253         224
        1052           0         235         233
        1053           0         249         205
        1054           0         276         226
        1055           0         271         207
        1056           0         271         260
        1057           0         269         225
        1058           0         258         225
        1059           0         279         231
        1060           0         240         227
        1061           0         270         222
        1062           0         240         221
        1063           0         248         215
        1064           0         249         228
        1065           0         225         213
        1066           0         234         241
        1067           0         246         250
        1068           0         248         242
        1069           0         245         234
        1070           0         238         224
        1071           0         233         252
        1072           0         241         242
        1073           0         250         227
        1074           0         257         233
        1075           0         255         209
        1076           0         260         244
        1077           0         248         213
        1078           0         241         219
        1079           0         283         210
        1080           0         242         205
        1081           0         237         233
        1082           0         253         233
        1083           0         293         221
        1084           0         253         217
        1085           0         253         232
        1086           0         275         228
        1087           0         251         241
        1088           0         255         241
        1089           0         252         254
        1090           0         247         186
        1091           0         265         237
        1092           0         254         214
        1093           0         240         220
        1094           0         259         241
        1095           0         234         228
        1096           0         259         213
        1097           0         250         234
        1098           0         248         224
        1099           0         257         249
        1100           0         259         225
        1101           0         289         200
        1102           0         246         229
        1103           0         257         223
        1104           0         241         217
        1105           0         257         247
        1106           0         231         226
        1107           0         253         218
        1108           0         244         230
        1109           0         241         227
        1110           0         254         238
        1111           0         231         234
        1112           0         245         205
        1113           0         271         232
        1114           0         271         228
        1115           0         257         239
        1116           0         270         234
        1117           0         288         227
        1118           0         227         215
        1119           0         235         241
        1120           0         243         212
        1121           0         275         222
        1122           0         255         230
        1123           0         258         210
        1124           0         238         204
        1125           0         257         224
        1126           0         277         217
        1127           0         233         204
        1128           0         237         240
        1129           0         245         233
        1130           0         256         243
        1131           0         260         246
        1132           0         242         201
        1133           0         262         195
        1134           0         247         196
        1135           0         226         233
        1136           0         244         231
        1137           0         243         228
        1138           0         268         228
        1139           0         236         212
        1140           0         230         230
        1141           0         260         233
        1142           0         246         229
        1143           0         280         233
        1144           0         288         227
        1145           0         245         242
        1146           0         245         188
        1147           0         279         240
        1148           0         253         224
        1149           0         235         224
        1150           0         247         244
        1151           0         228         252
        1152           0         264         236
        1153           0         248         218
        1154           0         294         229
        1155           0         258         197
        1156           0         269         207
        1157           0         240         238
        1158           0         263         229
        1159           0         251         227
        1160           0         270         263
        1161           0         246         219
        1162           0         272         222
        1163           0         248         220
        1164           0         226         211
        1165           0         289         218
        1166           0         229         219
        1167           0         249         233
        1168           0         279         209
        1169           0         253         246
        1170           0         246         226
        1171           0         243         242
        1172           0         238         227
        1173           0         255         245
        1174           0         270         249
        1175           0         245         226
        1176           0         256         219
        1177           0         268         234
        1178           0         256         211
        1179           0         227         244
        1180           0         260         234
        1181           0         251         224
        1182           0         249         219
        1183           0         272         211
        1184           0         265         230
        1185           0         253         221
        1186           0         234         236
        1187           0         251         227
        1188           0         231         237
        1189           0         222         233
        1190           0         233         205
        1191           0         240         250
        1192           0         263         242
        1193           0         226         245
        1194           0         225         217
        1195           0         252         218
        1196           0         225         216
        1197           0         247         244
        1198           0         250         214
        1199           0         240         209
        1200           0         257         198
        1201           0         226         258
        1202           0         267         194
        1203           0         246         242
        1204           0         253         233
        1205           0         253         212
        1206           0         237         195
        1207           0         254         227
        1208           0         254         259
        1209           0         258         242
        1210           0         249         219
        1211           0         273         237
        1212           0         247         200
        1213           0         262         220
        1214           0         241         227
        1215           0         241         239
        1216           0         247         200
        1217           0         276         209
        1218           0         235         219
        1219           0         254         243
        1220           0         263         227
        1221           0         264         212
        1222           0         249         239
        1223           0         275         213
        1224           0         229         251
        1225           0         284         224
        1226           0         309         223
        1227           0         266         244
        1228           0         259         234
        1229           0         247         244
        1230           0         286         233
        1231           0         265         230
        1232           0         251         220
        1233           0         261         213
        1234           0         260         239
        1235           0         271         231
        1236           0         242         204
        1237           0         261         202
        1238           0         250         242
        1239           0         247         214
        1240           0         255         210
        1241           0         244         229
        1242           0         227         233
        1243           0         251         263
        1244           0         253         221
        1245           0         263         232
        1246           0         272         229
        1247           0         226         239
        1248           0         270         206
        1249           0         231         217
        1250           0         246         219
        1251           0         272         221
        1252           0         228         240
        1253           0         298         218
        1254           0         264         219
        1255           0         272         221
        1256           0         251         234
        1257           0         238         241
        1258           0         260         243
        1259           0         267         211
        1260           0         253         250
        1261           0         289         193
        1262           0         277         233
        1263           0         268         243
        1264           0         265         196
        1265           0         233         216
        1266           0         258         220
        1267           0         264         220
        1268           0         275         235
        1269           0         267         225
        1270           0         265         219
        1271           0         275         211
        1272           0         267         236
        1273           0         278         222
        1274           0         251         229
        1275           0         225         224
        1276           0         248         224
        1277           0         282         233
        1278           0         243         259
        1279           0         263         231
        1280           0         273         251
        1281           0         246         228
        1282           0         248         255
        1283           0         245         235
        1284           0         243         210
        1285           0         264         230
        1286           0         258         250
        1287           0         236         235
        1288           0         247         226
        1289           0         256         247
        1290           0         281         234
        1291           0         267         241
        1292           0         263         257
        1293           0         260         222
        1294           0         260         228
        1295           0         250         230
        1296           0         247         233
        1297           0         267         224
        1298           0         246         227
        1299           0         257         221
        1300           0         265         236
        1301           0         275         243
        1302           0         237         225
        1303           0         251         238
        1304           0         246         200
        1305           0         262         239
        1306           0         267         244
        1307           0         237         227
        1308           0         281         241
        1309           0         247         233
        1310           0         245         228
        1311           0         233         222
        1312           0         295         212
        1313           0         269         216
        1314           0         249         221
        1315           0         258         222
        1316           0         218         246
        1317           0         238         231
        1318           0         265         207
        1319           0         270         221
        1320           0         249         212
        1321           0         247         217
        1322           0         244         239
        1323           0         249         223
        1324           0         245         240
        1325           0         255         215
        1326           0         268         245
        1327           0         218         229
        1328           0         287         238
        1329           0         270         222
        1330           0         220         251
        1331           0         250         243
        1332           0         252         213
        1333           0         253         216
        1334           0         235         255
        1335           0         236         227
        1336           0         237         203
        1337           0         261         222
        1338           0         248         216
        1339           0         246         237
        1340           0         295         254
        1341           0         272         217
        1342           0         248         253
        1343           0         262         244
        1344           0         258         248
        1345           0         269         212
        1346           0         263         233
        1347           0         272         254
        1348           0         272         207
        1349           0         255         243
        1350           0         290         225
        1351           0         255         213
        1352           0         227         243
        1353           0         291         232
        1354           0         237         265
        1355           0         257         216
        1356           0         228         196
        1357           0         233         213
        1358           0         265         229
        1359           0         248         260
        1360           0         265         240
        1361           0         251         220
        1362           0         242         242
        1363           0         252         214
        1364           0         262         223
        1365           0         257         237
        1366           0         229         237
        1367           0         259         240
        1368           0         243         228
        1369           0         258         233
        1370           0         259         257
        1371           0         281         201
        1372           0         276         236
        1373           0         276         239
        1374           0         274         231
        1375           0         253         257
        1376           0         278         261
        1377           0         255         250
        1378           0         247         228
        1379           0         243         246
        1380           0         251         201
        1381           0         254         212
        1382           0         285         219
        1383           0         257         238
        1384           0         251         255
        1385           0         266         225
        1386           0         256         226
        1387           0         284         235
        1388           0         280         219
        1389           0         291         251
        1390           0         269         235
        1391           0         241         255
        1392           0         253         223
        1393           0         253         225
        1394           0         256         226
        1395           0         276         232
        1396           0         239         227
        1397           0         265         251
        1398           0         253         229
        1399           0         237         244
        1400           0         276         234
        1401           0         257         237
        1402           0         285         222
        1403           0         256         212
        1404           0         279         238
        1405           0         278         242
        1406           0         283         222
        1407           0         277         199
        1408           0         252         218
        1409           0         257         239
        1410           0         244         232
        1411           0         275         224
        1412           0         277         234
        1413           0         283         247
        1414           0         282         242
        1415           0         269         193
        1416           0         286         226
        1417           0         247         218
        1418           0         258         224
        1419           0         227         233
        1420           0         267         211
        1421           0         266         235
        1422           0         266         239
        1423           0         244         216
        1424           0         250         230
        1425           0         298         206
        1426           0         237         240
        1427           0         257         242
        1428           0         252         242
        1429           0         261         210
        1430           0         279         233
        1431           0         268         229
        1432           0         289         247
        1433           0         248         248
        1434           0         283         250
        1435           0         296         220
        1436           0         265         223
        1437           0         256         222
        1438           0         264         224
        1439           0         237         232
        1440           0         271         236
        1441           0         255         223
        1442           0         265         246
        1443           0         249         238
        1444           0         255         260
        1445           0         269         238
        1446           0         228         267
        1447           0         255         247
        1448           0         273         225
        1449           0         253         228
        1450           0         248         230
        1451           0         264         229
        1452           0         260         232
        1453           0         266         242
        1454           0         285         228
        1455           0         256         240
        1456           0         261         199
        1457           0         239         243
        1458           0         250         234
        1459           0         230         229
        1460           0         259         213
        1461           0         261         223
        1462           0         258         234
        1463           0         262         225
        1464           0         262         231
        1465           0         225         233
        1466           0         267         213
        1467           0         248         252
        1468           0         267         246
        1469           0         232         224
        1470           0         271         232
        1471           0         258         229
        1472           0         261         231
        1473           0         282         222
        1474           0         251         223
        1475           0         287         251
        1476           0         244         247
        1477           0         253         243
        1478           0         255         244
        1479           0         267         216
        1480           0         256         230
        1481           0         250         272
        1482           0         300         222
        1483           0         213         214
        1484           0         258         234
        1485           0         229         241
        1486           0         269         234
        1487           0         251         228
        1488           0         241         225
        1489           0         234         225
        1490           0         238         221
        1491           0         255         228
        1492           0         250         225
        1493           0         250         230
        1494           0         266         217
        1495           0         270         220
        1496           0         238         215
        1497           0         277         221
        1498           0         284         226
        1499           0         250         254
        1500           0         243         237
        1501           0         255         232
        1502           0         252         239
        1503           0         267         256
        1504           0         252         265
        1505           0         235         226
        1506           0         255         265
